userid,continent,gender,rating,hotel
1433,2,1,3.0,31
1434,2,1,3.5,30
1434,2,1,2.0,2
1434,2,1,3.5,45
1434,2,1,5.0,37
1434,2,1,4.0,56
1435,2,0,3.5,45
1435,2,0,4.5,63
1435,2,0,4.5,52
1435,2,0,4.0,6
1435,2,0,5.0,37
1436,2,1,4.0,4
1436,2,1,3.5,3
1436,2,1,4.0,51
1437,2,1,4.5,34
1437,2,1,3.0,10
1438,5,0,2.0,21
1438,5,0,3.0,10
1438,5,0,3.5,14
1438,5,0,2.5,8
1438,5,0,3.5,47
1438,5,0,2.0,20
1438,5,0,2.5,53
1438,5,0,3.5,57
1439,2,0,4.0,4
1439,2,0,4.0,66
1439,2,0,4.0,17
1440,2,1,4.0,41
1440,2,1,4.0,26
1440,2,1,3.5,12
1440,2,1,4.0,17
1440,2,1,4.0,4
1440,2,1,4.0,56
1440,2,1,2.5,53
1440,2,1,4.0,46
1440,2,1,4.0,50
1441,2,0,2.5,53
1441,2,0,4.0,49
1441,2,0,3.0,58
1441,2,0,4.0,6
1442,3,0,4.5,32
1442,3,0,4.0,56
1442,3,0,4.0,46
1442,3,0,5.0,37
1442,3,0,3.5,15
1442,3,0,4.0,4
1443,2,0,2.5,11
1443,2,0,2.0,20
1443,2,0,2.0,21
1444,2,0,4.5,34
1444,2,0,4.0,66
1444,2,0,5.0,37
1444,2,0,4.5,63
1444,2,0,4.0,49
1445,5,0,4.5,63
1445,5,0,4.0,56
1446,7,0,3.5,47
1446,7,0,4.0,26
1446,7,0,3.5,14
1446,7,0,2.5,53
1446,7,0,3.0,24
1446,7,0,4.0,39
1446,7,0,5.0,37
1447,2,1,3.0,61
1447,2,1,3.5,45
1447,2,1,4.0,7
1447,2,1,4.0,6
1447,2,1,3.0,55
1447,2,1,4.0,18
1447,2,1,3.0,58
1447,2,1,3.5,57
1447,2,1,2.5,53
1448,2,1,3.0,59
1448,2,1,3.5,12
1448,2,1,3.0,61
1449,6,1,5.0,37
1449,6,1,4.0,46
1449,6,1,4.0,35
1449,6,1,4.0,56
1449,6,1,4.0,60
1449,6,1,4.0,17
1449,6,1,4.0,26
1449,6,1,3.5,15
1449,6,1,4.5,63
1449,6,1,3.5,3
1450,1,1,4.0,28
1450,1,1,4.0,6
1450,1,1,4.0,66
1450,1,1,4.0,17
1451,1,1,2.0,2
1451,1,1,4.0,39
1451,1,1,4.0,60
1452,2,0,4.0,66
1452,2,0,4.0,39
1452,2,0,4.0,4
1453,2,0,4.0,26
1453,2,0,4.0,66
1454,1,0,2.0,2
1454,1,0,4.0,56
1454,1,0,4.0,66
1454,1,0,3.5,14
1454,1,0,4.0,17
1454,1,0,3.0,55
1454,1,0,4.0,18
1454,1,0,4.0,41
1455,2,0,4.0,18
1455,2,0,3.5,45
1456,2,0,4.0,18
1456,2,0,4.0,17
1456,2,0,2.5,11
1456,2,0,4.0,60
1456,2,0,2.0,20
1456,2,0,4.0,39
1457,2,1,4.5,63
1457,2,1,3.0,24
1458,2,1,4.0,35
1458,2,1,4.0,66
1459,2,1,5.0,37
1459,2,1,4.0,56
1459,2,1,4.5,40
1460,2,0,4.5,40
1460,2,0,5.0,38
1460,2,0,4.0,35
1460,2,0,4.0,56
1460,2,0,4.0,66
1460,2,0,4.0,50
1460,2,0,5.0,64
1461,2,1,5.0,37
1461,2,1,4.0,28
1461,2,1,2.5,11
1462,2,0,4.0,60
1462,2,0,5.0,37
1462,2,0,4.0,56
1463,2,1,2.5,22
1463,2,1,2.0,21
1463,2,1,4.0,18
1463,2,1,3.0,10
1463,2,1,2.0,20
1464,1,0,3.0,55
1464,1,0,4.0,41
1464,1,0,4.5,16
1464,1,0,3.5,12
1464,1,0,4.0,17
1465,2,1,3.5,3
1465,2,1,3.5,48
1466,2,1,4.0,56
1466,2,1,4.0,17
1467,2,0,3.5,15
1467,2,0,5.0,38
1468,3,1,4.0,66
1468,3,1,3.5,57
1468,3,1,5.0,37
1468,3,1,4.0,62
1468,3,1,4.0,7
1468,3,1,4.0,18
1468,3,1,4.0,60
1469,2,1,4.0,56
1469,2,1,4.0,35
1470,2,1,2.0,2
1470,2,1,4.0,39
1470,2,1,4.0,66
1471,1,0,5.0,37
1471,1,0,4.0,62
1472,4,0,3.5,30
1472,4,0,3.0,25
1472,4,0,3.0,61
1473,2,0,4.0,56
1473,2,0,4.5,63
1473,2,0,3.5,57
1473,2,0,3.0,31
1473,2,0,4.0,60
1473,2,0,4.0,6
1474,2,1,5.0,37
1474,2,1,4.0,7
1474,2,1,4.0,17
1474,2,1,4.0,51
1474,2,1,4.0,62
1475,2,0,2.5,29
1475,2,0,3.5,57
1476,2,0,3.0,31
1476,2,0,3.5,14
1477,1,0,3.0,44
1477,1,0,2.5,53
1477,1,0,3.0,59
1477,1,0,2.0,2
1477,1,0,3.5,47
1477,1,0,3.5,57
1477,1,0,4.0,18
1477,1,0,3.5,14
1478,2,0,3.5,13
1478,2,0,4.0,28
1478,2,0,4.0,49
1478,2,0,4.0,46
1478,2,0,4.5,32
1479,2,1,4.0,6
1479,2,1,4.0,17
1479,2,1,4.0,56
1479,2,1,4.0,60
1480,3,1,4.0,17
1480,3,1,5.0,38
1480,3,1,4.5,63
1480,3,1,4.0,41
1481,2,1,4.0,4
1481,2,1,4.0,56
1482,2,1,4.0,60
1482,2,1,4.0,17
1482,2,1,4.0,39
1483,2,1,3.5,45
1483,2,1,2.0,2
1484,2,1,4.0,18
1484,2,1,4.0,39
1484,2,1,3.5,13
1485,2,0,4.0,26
1485,2,0,5.0,37
1486,2,1,4.0,17
1486,2,1,4.0,56
1487,2,0,4.0,66
1487,2,0,3.5,48
1488,1,0,4.0,17
1488,1,0,4.0,46
1488,1,0,5.0,37
1489,1,1,4.0,56
1489,1,1,5.0,37
1490,1,1,4.0,56
1490,1,1,4.0,4
1490,1,1,4.0,66
1491,1,0,4.0,56
1491,1,0,4.0,60
1491,1,0,4.5,43
1491,1,0,4.0,49
1492,2,0,4.0,41
1492,2,0,4.0,17
1492,2,0,2.0,36
1492,2,0,4.0,56
1492,2,0,5.0,37
1492,2,0,4.5,43
1493,2,0,4.5,43
1493,2,0,4.0,56
1493,2,0,4.0,60
1494,1,1,4.0,60
1494,1,1,4.0,51
1494,1,1,4.0,66
1494,1,1,4.0,17
1495,2,0,2.0,36
1495,2,0,2.5,53
1495,2,0,2.0,2
1496,2,0,3.5,14
1496,2,0,4.0,6
1496,2,0,3.0,42
1496,2,0,3.5,15
1497,2,1,3.0,55
1497,2,1,4.5,52
1497,2,1,4.5,43
1497,2,1,4.0,56
1497,2,1,4.0,39
1497,2,1,4.0,17
1497,2,1,3.5,30
1497,2,1,2.0,2
1497,2,1,3.5,45
1497,2,1,4.0,26
1497,2,1,4.0,41
1497,2,1,4.0,66
1498,1,0,4.0,60
1498,1,0,4.0,26
1498,1,0,4.0,56
1498,1,0,5.0,37
1499,1,0,4.0,17
1499,1,0,4.0,60
1499,1,0,4.0,56
1499,1,0,5.0,37
1500,2,0,2.5,11
1500,2,0,4.0,60
1500,2,0,4.0,56
1500,2,0,2.0,2
1501,1,1,4.5,34
1501,1,1,3.0,24
1502,2,0,4.0,60
1502,2,0,5.0,38
1503,2,0,4.0,66
1503,2,0,3.0,42
1504,2,1,5.0,64
1504,2,1,4.0,56
1504,2,1,4.0,60
1505,1,1,4.0,66
1505,1,1,4.0,17
1505,1,1,4.0,60
1506,2,1,5.0,37
1506,2,1,4.5,43
1506,2,1,5.0,38
1506,2,1,4.0,56
1507,2,0,5.0,64
1507,2,0,4.5,63
1508,2,1,4.0,60
1508,2,1,2.0,2
1508,2,1,5.0,37
1508,2,1,4.0,18
1509,2,0,3.5,48
1509,2,0,4.0,56
1509,2,0,4.0,46
1509,2,0,4.0,17
1510,1,1,3.0,24
1510,1,1,4.0,39
1511,2,0,4.0,56
1511,2,0,5.0,37
1512,1,1,4.0,46
1512,1,1,4.0,60
1513,1,1,3.5,13
1513,1,1,4.0,41
1513,1,1,3.0,24
1513,1,1,4.0,4
1513,1,1,3.5,12
1513,1,1,3.0,42
1514,1,1,4.0,35
1514,1,1,4.0,17
1514,1,1,5.0,37
1515,2,1,4.0,4
1515,2,1,3.5,12
1515,2,1,3.5,13
1515,2,1,4.0,46
1516,2,0,3.0,61
1516,2,0,4.0,18
1517,2,1,4.0,56
1517,2,1,5.0,64
1518,2,1,3.5,15
1518,2,1,4.0,41
1519,2,1,4.0,18
1519,2,1,2.5,29
1520,2,1,4.0,62
1520,2,1,4.0,41
1521,1,1,4.0,60
1521,1,1,4.0,17
1522,2,0,4.0,41
1522,2,0,4.0,7
1522,2,0,4.0,62
1523,2,1,4.0,28
1523,2,1,4.0,6
1524,2,0,4.0,4
1524,2,0,4.0,66
1524,2,0,4.0,39
1524,2,0,3.5,12
1524,2,0,4.0,28
1524,2,0,4.0,6
1524,2,0,4.5,63
1524,2,0,3.5,33
1524,2,0,3.5,15
1524,2,0,5.0,37
1524,2,0,4.0,60
1524,2,0,4.0,49
1524,2,0,4.0,26
1524,2,0,2.5,29
1524,2,0,4.0,51
1524,2,0,4.0,50
1524,2,0,4.0,17
1524,2,0,3.5,45
1524,2,0,3.0,55
1524,2,0,3.0,24
1524,2,0,4.5,34
1524,2,0,4.0,62
1524,2,0,3.0,1
1524,2,0,4.0,7
1524,2,0,4.0,41
1524,2,0,3.0,61
1524,2,0,4.0,56
1524,2,0,3.5,57
1524,2,0,3.0,59
1524,2,0,3.5,3
1524,2,0,2.5,53
1524,2,0,3.5,14
1524,2,0,2.5,65
1524,2,0,4.5,32
1524,2,0,4.5,16
1524,2,0,3.5,47
1524,2,0,4.0,46
1524,2,0,3.0,23
1524,2,0,3.5,13
1525,2,1,3.0,23
1525,2,1,4.0,7
1525,2,1,4.0,26
1525,2,1,4.0,66
1526,2,0,3.0,61
1526,2,0,4.0,28
1527,2,0,4.5,52
1527,2,0,5.0,64
1527,2,0,4.5,63
1528,2,0,2.0,27
1528,2,0,2.0,2
1529,2,0,4.0,5
1529,2,0,4.5,40
1530,3,1,4.5,34
1530,3,1,4.0,18
1530,3,1,4.5,16
1530,3,1,4.0,41
1530,3,1,4.0,60
1530,3,1,4.5,32
1530,3,1,5.0,54
1531,1,0,3.5,30
1531,1,0,3.0,10
1531,1,0,4.0,56
1531,1,0,2.5,22
1531,1,0,2.0,9
1531,1,0,2.5,8
1531,1,0,4.0,17
1532,2,1,2.0,27
1532,2,1,3.0,10
1532,2,1,3.0,24
1532,2,1,3.5,57
1532,2,1,3.0,61
1532,2,1,3.5,45
1532,2,1,3.5,13
1532,2,1,3.5,30
1532,2,1,4.0,49
1532,2,1,2.5,8
1533,2,1,3.5,57
1533,2,1,3.0,55
1534,2,0,2.0,2
1534,2,0,3.5,57
1534,2,0,4.0,18
1535,2,0,3.0,55
1535,2,0,4.0,39
1536,2,0,4.0,28
1536,2,0,4.0,60
1536,2,0,4.0,56
1536,2,0,3.5,45
1537,4,0,4.0,60
1537,4,0,3.5,15
1538,2,0,4.0,62
1538,2,0,4.0,5
1538,2,0,3.5,15
1539,1,1,4.0,4
1539,1,1,5.0,37
1539,1,1,3.5,15
1539,1,1,4.0,17
1540,2,0,4.0,26
1540,2,0,4.5,43
1541,1,1,4.0,4
1541,1,1,5.0,37
1541,1,1,3.5,13
1541,1,1,4.0,60
1541,1,1,3.0,59
1541,1,1,4.5,16
1542,2,1,5.0,38
1542,2,1,3.0,58
1542,2,1,4.0,17
1542,2,1,5.0,37
1543,1,0,4.0,17
1543,1,0,4.5,52
1543,1,0,4.0,26
1543,1,0,4.0,60
1543,1,0,4.0,4
1543,1,0,5.0,37
1543,1,0,5.0,64
1543,1,0,4.5,16
1543,1,0,4.0,62
1544,2,1,4.0,18
1544,2,1,4.0,62
1544,2,1,3.5,48
1545,3,0,3.0,42
1545,3,0,2.0,2
1545,3,0,3.5,47
1546,1,1,3.5,45
1546,1,1,4.0,39
1546,1,1,2.0,2
1546,1,1,4.0,60
1546,1,1,3.5,15
1547,5,0,4.0,56
1547,5,0,4.0,50
1547,5,0,4.0,17
1548,2,0,4.0,46
1548,2,0,4.5,63
1549,1,1,5.0,37
1549,1,1,4.0,56
1549,1,1,5.0,38
1550,2,1,4.0,62
1550,2,1,3.5,48
1551,2,1,2.5,53
1551,2,1,3.0,42
1551,2,1,4.0,39
1552,2,0,3.5,12
1552,2,0,4.0,46
1552,2,0,3.0,61
1552,2,0,4.0,50
1552,2,0,3.5,13
1552,2,0,3.0,55
1552,2,0,4.5,16
1552,2,0,4.0,60
1552,2,0,3.0,59
1553,2,0,3.5,57
1553,2,0,2.5,29
1554,1,0,5.0,64
1554,1,0,4.5,52
1555,2,1,4.0,56
1555,2,1,3.5,13
1556,1,1,4.0,17
1556,1,1,3.5,3
1556,1,1,3.5,45
1556,1,1,4.0,60
1557,1,0,2.5,11
1557,1,0,2.5,65
1557,1,0,2.0,27
1557,1,0,2.0,2
1557,1,0,4.0,39
1557,1,0,3.5,57
1557,1,0,4.5,63
1558,2,1,4.5,32
1558,2,1,4.0,62
1559,2,0,4.0,56
1559,2,0,4.0,41
1560,2,1,3.5,13
1560,2,1,4.0,39
1560,2,1,2.5,11
1561,2,0,4.0,56
1561,2,0,4.0,17
1562,1,0,4.0,5
1562,1,0,3.5,57
1563,2,1,4.0,62
1563,2,1,4.0,56
1563,2,1,4.0,41
1564,2,1,4.0,6
1564,2,1,3.5,48
1565,2,0,3.0,24
1565,2,0,4.0,6
1566,3,1,4.0,49
1566,3,1,3.5,12
1566,3,1,4.5,52
1566,3,1,3.0,59
1566,3,1,4.5,63
1566,3,1,3.5,15
1567,1,0,3.5,57
1567,1,0,3.0,44
1568,2,0,4.5,52
1568,2,0,3.5,12
1568,2,0,3.5,48
1569,3,0,4.0,17
1569,3,0,4.0,6
1570,1,1,2.5,11
1570,1,1,2.0,36
1570,1,1,4.0,28
1570,1,1,2.0,2
1571,2,1,3.0,55
1571,2,1,4.0,26
1571,2,1,2.0,2
1571,2,1,4.0,66
1571,2,1,4.0,7
1572,2,0,4.0,28
1572,2,0,3.5,13
1573,5,1,4.0,46
1573,5,1,4.5,16
1574,5,0,3.5,13
1574,5,0,3.0,23
1574,5,0,3.5,3
1574,5,0,3.0,55
1575,2,0,2.5,53
1575,2,0,4.5,63
1576,2,1,4.0,49
1576,2,1,3.0,59
1577,2,0,4.5,32
1577,2,0,4.5,43
1578,5,0,4.5,63
1578,5,0,2.5,11
1578,5,0,4.0,50
1578,5,0,4.0,6
1578,5,0,3.0,61
1578,5,0,3.0,1
1578,5,0,3.0,31
1578,5,0,2.5,53
1578,5,0,4.0,35
1578,5,0,3.5,57
1578,5,0,4.0,49
1579,2,0,4.0,56
1579,2,0,5.0,38
1579,2,0,4.0,17
1579,2,0,4.0,60
1579,2,0,5.0,37
1580,2,0,5.0,37
1580,2,0,4.0,39
1580,2,0,4.0,17
1581,2,1,3.5,45
1581,2,1,4.5,52
1581,2,1,3.5,13
1581,2,1,4.0,56
1582,2,0,3.0,59
1582,2,0,2.0,21
1582,2,0,3.5,12
1583,3,1,5.0,37
1583,3,1,4.0,56
1583,3,1,4.0,17
1584,2,0,5.0,37
1584,2,0,4.0,56
1585,2,1,4.0,41
1585,2,1,3.5,14
1586,2,0,2.5,53
1586,2,0,2.0,2
1586,2,0,3.5,13
1587,2,1,3.5,13
1587,2,1,3.0,1
1587,2,1,3.0,23
1587,2,1,4.0,56
1587,2,1,4.0,19
1587,2,1,3.5,3
1588,2,1,2.0,2
1588,2,1,4.0,46
1588,2,1,4.0,56
1588,2,1,4.0,35
1588,2,1,4.0,60
1589,2,1,5.0,38
1589,2,1,4.0,6
1589,2,1,4.0,56
1589,2,1,4.0,60
1590,2,1,4.0,62
1590,2,1,4.0,56
1591,1,1,4.0,7
1591,1,1,3.5,57
1592,2,1,5.0,37
1592,2,1,4.0,60
1592,2,1,4.0,56
1592,2,1,4.0,17
1593,1,1,4.5,32
1593,1,1,3.0,10
1593,1,1,4.0,56
1594,2,0,4.0,56
1594,2,0,4.5,40
1594,2,0,4.0,17
1594,2,0,2.0,2
1594,2,0,3.5,48
1594,2,0,4.0,39
1595,2,0,4.0,26
1595,2,0,3.5,47
1595,2,0,4.5,43
1595,2,0,2.0,2
1595,2,0,3.5,14
1595,2,0,4.5,52
1595,2,0,4.0,56
1595,2,0,3.5,3
1595,2,0,4.0,28
1595,2,0,3.0,58
1595,2,0,4.0,18
1596,4,0,3.5,14
1596,4,0,4.0,18
1597,2,0,2.5,65
1597,2,0,3.0,23
1598,2,0,4.0,6
1598,2,0,4.0,18
1599,2,0,3.5,57
1599,2,0,2.5,11
1599,2,0,2.0,27
1600,3,0,4.0,56
1600,3,0,5.0,37
1601,2,1,4.0,39
1601,2,1,4.0,6
1602,4,0,3.5,57
1602,4,0,4.5,16
1602,4,0,4.0,19
1602,4,0,4.0,39
1603,2,1,4.0,60
1603,2,1,3.0,59
1604,1,1,4.0,4
1604,1,1,4.0,46
1605,2,1,3.0,24
1605,2,1,4.5,63
1605,2,1,4.0,66
1606,1,0,3.0,24
1606,1,0,4.0,26
1607,2,1,3.5,33
1607,2,1,2.5,53
1607,2,1,4.0,51
1608,1,1,3.5,57
1608,1,1,4.0,19
1609,2,0,2.0,36
1609,2,0,4.0,6
1609,2,0,3.0,59
1609,2,0,3.0,42
1609,2,0,2.0,21
1610,2,1,4.0,7
1610,2,1,4.0,35
1610,2,1,4.0,62
1610,2,1,4.0,4
1610,2,1,3.0,1
1610,2,1,4.0,5
1611,2,1,3.5,13
1611,2,1,3.5,15
1612,2,0,4.0,41
1612,2,0,4.0,4
1612,2,0,4.0,56
1612,2,0,3.5,12
1612,2,0,4.0,46
1613,3,0,2.5,53
1613,3,0,2.5,65
1614,2,1,4.0,66
1614,2,1,4.0,7
1614,2,1,3.5,57
1614,2,1,4.0,39
1614,2,1,4.0,5
1614,2,1,3.5,45
1614,2,1,3.5,14
1614,2,1,4.0,18
1614,2,1,4.0,4
1614,2,1,2.0,2
1614,2,1,2.5,11
1615,2,1,4.0,49
1615,2,1,3.0,42
1615,2,1,3.5,33
1615,2,1,3.0,55
1615,2,1,4.0,39
1615,2,1,4.0,50
1615,2,1,3.5,13
1615,2,1,5.0,64
1615,2,1,4.0,66
1615,2,1,4.0,5
1615,2,1,4.0,4
1615,2,1,3.5,47
1615,2,1,4.0,6
1615,2,1,4.0,62
1615,2,1,4.5,63
1615,2,1,3.5,15
1615,2,1,4.0,41
1616,2,0,4.0,41
1616,2,0,4.0,26
1616,2,0,5.0,54
1616,2,0,4.5,40
1616,2,0,5.0,64
1616,2,0,4.0,66
1616,2,0,5.0,38
1616,2,0,4.0,60
1616,2,0,5.0,37
1616,2,0,4.0,49
1617,2,1,4.5,43
1617,2,1,4.0,26
1618,1,0,4.5,34
1618,1,0,3.0,10
1619,2,1,4.0,6
1619,2,1,3.0,61
1619,2,1,3.0,59
1619,2,1,3.0,55
1619,2,1,4.0,50
1619,2,1,2.0,9
1619,2,1,2.5,11
1619,2,1,4.0,39
1620,5,0,3.5,14
1620,5,0,3.5,48
1620,5,0,4.0,50
1620,5,0,4.5,16
1620,5,0,3.0,58
1620,5,0,3.0,55
1620,5,0,2.0,36
1620,5,0,2.5,65
1620,5,0,3.0,10
1620,5,0,4.0,62
1620,5,0,4.0,17
1620,5,0,2.5,29
1620,5,0,4.5,34
1620,5,0,2.5,53
1620,5,0,3.5,47
1620,5,0,3.0,23
1620,5,0,3.5,30
1620,5,0,2.0,9
1620,5,0,2.0,2
1620,5,0,4.0,18
1620,5,0,3.0,1
1620,5,0,3.0,42
1621,2,1,2.0,2
1621,2,1,2.0,27
1621,2,1,4.0,6
1621,2,1,4.0,18
1622,2,0,4.5,43
1622,2,0,4.0,17
1623,1,1,3.5,3
1623,1,1,5.0,37
1623,1,1,4.0,60
1624,2,1,2.0,2
1624,2,1,3.0,59
1624,2,1,3.5,13
1624,2,1,4.0,18
1624,2,1,4.0,56
1624,2,1,3.5,45
1624,2,1,3.5,15
1624,2,1,4.0,6
1625,2,0,3.5,15
1625,2,0,4.5,16
1626,2,1,3.5,13
1626,2,1,2.0,27
1626,2,1,2.5,11
1627,2,1,2.5,53
1627,2,1,2.0,21
1627,2,1,3.0,10
1627,2,1,3.5,14
1628,2,0,3.0,10
1628,2,0,4.0,46
1629,4,0,3.0,61
1629,4,0,4.0,17
1629,4,0,3.5,57
1629,4,0,4.0,56
1629,4,0,3.5,45
1630,2,0,3.0,55
1630,2,0,3.5,13
1630,2,0,3.0,24
1630,2,0,4.0,6
1630,2,0,2.0,2
1630,2,0,3.0,23
1630,2,0,4.0,18
1630,2,0,3.5,30
1631,2,0,3.5,57
1631,2,0,3.0,31
1632,2,0,3.5,12
1632,2,0,4.0,41
1632,2,0,4.0,56
1633,2,0,4.0,62
1633,2,0,4.0,56
1633,2,0,3.5,33
1633,2,0,4.0,7
1633,2,0,4.5,63
1633,2,0,5.0,37
1634,2,0,3.0,10
1634,2,0,3.0,55
1635,2,0,4.0,39
1635,2,0,2.5,8
1635,2,0,2.0,2
1636,2,0,2.0,2
1636,2,0,5.0,37
1636,2,0,3.5,57
1636,2,0,3.5,45
1636,2,0,3.5,47
1636,2,0,4.0,39
1636,2,0,4.0,51
1636,2,0,4.0,56
1637,3,0,4.0,56
1637,3,0,3.5,15
1638,2,0,4.0,7
1638,2,0,4.0,5
1638,2,0,3.5,13
1638,2,0,4.0,62
1639,2,1,5.0,37
1639,2,1,4.0,56
1640,2,0,4.0,6
1640,2,0,3.0,59
1640,2,0,4.0,56
1640,2,0,5.0,37
1640,2,0,4.0,66
1640,2,0,4.0,39
1640,2,0,4.5,63
1641,3,0,4.0,17
1641,3,0,4.5,43
1641,3,0,4.0,35
1641,3,0,4.0,7
1641,3,0,3.0,59
1641,3,0,4.0,50
1641,3,0,4.0,39
1641,3,0,5.0,38
1641,3,0,4.0,66
1641,3,0,4.0,60
1641,3,0,4.0,26
1642,2,0,2.5,65
1642,2,0,3.5,13
1642,2,0,3.0,23
1643,2,1,3.0,59
1643,2,1,3.0,58
1643,2,1,4.0,28
1644,2,0,4.0,56
1644,2,0,3.0,55
1644,2,0,3.5,57
1644,2,0,4.0,18
1644,2,0,4.0,39
1644,2,0,3.5,14
1644,2,0,4.0,66
1645,2,0,3.5,14
1645,2,0,4.0,60
1645,2,0,4.0,17
1646,2,0,3.5,3
1646,2,0,4.0,66
1646,2,0,3.0,58
1646,2,0,3.0,24
1646,2,0,4.5,52
1646,2,0,4.5,63
1647,5,0,4.0,6
1647,5,0,2.0,20
1648,3,0,4.0,39
1648,3,0,4.0,50
1649,2,0,2.0,2
1649,2,0,4.0,35
1649,2,0,4.0,39
1650,2,1,4.0,17
1650,2,1,4.5,16
1650,2,1,4.5,40
1650,2,1,4.0,18
1650,2,1,3.5,12
1650,2,1,3.0,59
1650,2,1,3.0,55
1650,2,1,4.0,49
1650,2,1,4.0,41
1651,2,1,4.0,56
1651,2,1,2.5,65
1652,2,0,4.0,66
1652,2,0,4.0,6
1652,2,0,4.0,26
1652,2,0,3.0,55
1652,2,0,4.0,49
1652,2,0,4.0,28
1652,2,0,4.0,56
1652,2,0,3.0,25
1652,2,0,3.5,47
1652,2,0,3.0,59
1652,2,0,3.5,45
1652,2,0,4.0,18
1652,2,0,2.5,11
1652,2,0,3.5,14
1652,2,0,2.5,8
1652,2,0,4.0,7
1652,2,0,2.0,2
1652,2,0,3.5,3
1653,1,0,4.0,17
1653,1,0,4.0,4
1653,1,0,4.0,60
1654,2,0,4.5,34
1654,2,0,4.5,40
1655,2,1,4.5,40
1655,2,1,4.5,43
1655,2,1,4.5,52
1656,1,0,4.0,39
1656,1,0,3.5,45
1656,1,0,4.5,32
1657,2,1,4.0,41
1657,2,1,4.0,50
1658,2,0,3.0,59
1658,2,0,4.0,56
1659,2,1,4.0,46
1659,2,1,4.0,35
1659,2,1,3.0,58
1659,2,1,4.0,26
1659,2,1,3.5,13
1659,2,1,2.5,11
1659,2,1,2.0,2
1659,2,1,4.0,50
1659,2,1,4.0,56
1659,2,1,4.0,60
1659,2,1,4.0,39
1659,2,1,4.0,66
1659,2,1,3.0,61
1659,2,1,3.0,55
1660,2,0,4.0,17
1660,2,0,4.5,63
1660,2,0,4.0,66
1661,3,0,4.0,41
1661,3,0,4.0,60
1661,3,0,4.0,66
1661,3,0,4.0,62
1661,3,0,3.5,15
1662,2,0,3.0,23
1662,2,0,3.0,42
1663,2,1,4.0,26
1663,2,1,4.5,52
1663,2,1,4.0,28
1663,2,1,4.0,46
1663,2,1,4.0,66
1663,2,1,4.5,16
1663,2,1,5.0,37
1663,2,1,4.0,17
1663,2,1,4.0,56
1663,2,1,4.0,49
1663,2,1,2.0,2
1663,2,1,3.0,55
1663,2,1,4.5,43
1663,2,1,4.5,34
1663,2,1,4.5,32
1663,2,1,4.0,39
1663,2,1,4.0,50
1663,2,1,5.0,38
1664,2,1,4.0,39
1664,2,1,4.0,18
1664,2,1,2.0,2
1664,2,1,3.0,10
1665,2,0,4.0,17
1665,2,0,3.5,3
1665,2,0,4.0,39
1665,2,0,2.0,2
1666,1,0,2.5,8
1666,1,0,4.0,66
1667,3,0,5.0,37
1667,3,0,4.5,52
1667,3,0,4.5,40
1667,3,0,4.0,5
1667,3,0,5.0,64
1667,3,0,3.5,12
1667,3,0,4.0,56
1667,3,0,4.0,51
1667,3,0,5.0,54
1667,3,0,5.0,38
1667,3,0,4.0,4
1667,3,0,3.5,15
1667,3,0,3.5,13
1667,3,0,4.0,49
1667,3,0,4.0,26
1667,3,0,4.5,32
1668,1,1,4.5,16
1668,1,1,3.0,24
1669,2,0,5.0,38
1669,2,0,4.0,56
1670,1,0,4.5,52
1670,1,0,3.5,13
1671,2,1,4.0,56
1671,2,1,5.0,37
1672,1,1,4.0,60
1672,1,1,5.0,37
1672,1,1,4.0,17
1672,1,1,4.0,62
1672,1,1,4.0,35
1672,1,1,4.0,5
1672,1,1,4.0,46
1673,7,0,4.0,39
1673,7,0,4.5,43
1674,2,0,3.5,48
1674,2,0,4.0,35
1674,2,0,3.5,15
1674,2,0,2.5,65
1674,2,0,3.5,47
1675,2,0,4.5,52
1675,2,0,3.5,15
1675,2,0,4.0,6
1676,2,0,4.5,16
1676,2,0,4.0,51
1676,2,0,4.0,49
1677,2,1,4.0,7
1677,2,1,3.0,59
1677,2,1,4.0,60
1677,2,1,4.5,43
1678,1,1,2.0,20
1678,1,1,4.0,66
1679,1,0,3.5,47
1679,1,0,3.0,10
1679,1,0,4.0,39
1680,1,0,3.0,61
1680,1,0,4.0,26
1681,2,0,3.5,57
1681,2,0,4.0,26
1682,4,0,4.5,16
1682,4,0,4.0,41
1683,2,1,4.0,6
1683,2,1,3.5,57
1683,2,1,4.0,18
1684,2,1,3.0,59
1684,2,1,4.0,56
1685,2,1,4.0,56
1685,2,1,4.0,17
1686,2,1,4.0,17
1686,2,1,5.0,38
1686,2,1,4.0,56
1686,2,1,3.5,12
1686,2,1,4.0,26
1687,2,1,3.5,30
1687,2,1,3.5,14
1687,2,1,3.0,44
1687,2,1,4.0,39
1687,2,1,4.0,26
1688,1,1,4.0,39
1688,1,1,3.5,45
1689,2,1,5.0,37
1689,2,1,3.5,48
1690,2,0,3.5,45
1690,2,0,4.0,7
1690,2,0,4.0,17
1691,2,1,3.5,47
1691,2,1,4.0,39
1691,2,1,2.0,2
1692,2,1,4.0,6
1692,2,1,4.0,39
1692,2,1,2.0,2
1692,2,1,4.0,18
1692,2,1,2.5,11
1692,2,1,3.5,13
1692,2,1,3.0,61
1693,3,0,2.5,53
1693,3,0,3.0,10
1693,3,0,4.0,60
1694,5,0,4.0,17
1694,5,0,4.0,51
1694,5,0,4.0,60
1694,5,0,4.5,43
